"","SubID","PatternType","RT","Acc","Speed","Gender","Coh","group"
"10576",3,"linear",1.835,TRUE,"8deg/s","Female",0.05,"adult"
"10577",3,"radial",2.5615,FALSE,"2deg/s","Female",0.1,"adult"
"10578",3,"radial",1.9347,TRUE,"2deg/s","Female",0.1,"adult"
"10579",3,"linear",4.0035,TRUE,"8deg/s","Female",0.15,"adult"
"10580",3,"linear",1.2179,TRUE,"8deg/s","Female",0.15,"adult"
"10581",3,"linear",3.3198,TRUE,"2deg/s","Female",0.1,"adult"
"10582",3,"linear",2.9691,TRUE,"2deg/s","Female",0.1,"adult"
"10583",3,"linear",1.0679,TRUE,"8deg/s","Female",0.2,"adult"
"10584",3,"linear",1.2512,TRUE,"8deg/s","Female",0.2,"adult"
"10585",3,"linear",5.8071,FALSE,"2deg/s","Female",0.05,"adult"
"10586",3,"linear",1.3679,TRUE,"2deg/s","Female",0.05,"adult"
"10587",3,"linear",2.2016,TRUE,"8deg/s","Female",0.1,"adult"
"10588",3,"linear",2.2851,TRUE,"8deg/s","Female",0.1,"adult"
"10589",3,"linear",2.4863,TRUE,"2deg/s","Female",0.15,"adult"
"10590",3,"linear",2.5857,TRUE,"2deg/s","Female",0.15,"adult"
"10591",3,"linear",8.0568,TRUE,"8deg/s","Female",0.05,"adult"
"10592",3,"linear",2.8692,TRUE,"8deg/s","Female",0.05,"adult"
"10593",3,"linear",2.2017,TRUE,"2deg/s","Female",0.1,"adult"
"10594",3,"linear",0.93428,TRUE,"2deg/s","Female",0.1,"adult"
"10595",3,"radial",1.4346,TRUE,"8deg/s","Female",0.15,"adult"
"10596",3,"radial",0.75104,TRUE,"8deg/s","Female",0.15,"adult"
"10597",3,"radial",1.2688,TRUE,"2deg/s","Female",0.2,"adult"
"10598",3,"radial",0.9677,TRUE,"2deg/s","Female",0.2,"adult"
"10599",3,"linear",1.0677,TRUE,"8deg/s","Female",0.2,"adult"
"10600",3,"linear",0.91753,TRUE,"8deg/s","Female",0.2,"adult"
"10601",3,"radial",5.523,TRUE,"2deg/s","Female",0.05,"adult"
"10602",3,"radial",1.3848,TRUE,"2deg/s","Female",0.05,"adult"
"10603",3,"radial",2.9359,TRUE,"8deg/s","Female",0.1,"adult"
"10604",3,"radial",2.2018,TRUE,"8deg/s","Female",0.1,"adult"
"10605",3,"linear",1.1845,TRUE,"2deg/s","Female",0.2,"adult"
"10606",3,"linear",1.2679,TRUE,"2deg/s","Female",0.2,"adult"
"10607",3,"radial",2.9361,TRUE,"8deg/s","Female",0.15,"adult"
"10608",3,"radial",1.1018,FALSE,"8deg/s","Female",0.15,"adult"
"10609",3,"linear",4.9248,TRUE,"2deg/s","Female",0.05,"adult"
"10610",3,"linear",2.1352,TRUE,"2deg/s","Female",0.05,"adult"
"10611",3,"linear",3.19,FALSE,"8deg/s","Female",0.1,"adult"
"10612",3,"linear",3.9535,FALSE,"8deg/s","Female",0.1,"adult"
"10613",3,"radial",0.95088,TRUE,"2deg/s","Female",0.2,"adult"
"10614",3,"radial",1.2012,TRUE,"2deg/s","Female",0.2,"adult"
"10615",3,"radial",1.2864,TRUE,"8deg/s","Female",0.2,"adult"
"10616",3,"radial",1.2174,TRUE,"8deg/s","Female",0.2,"adult"
"10617",3,"radial",1.451,TRUE,"2deg/s","Female",0.15,"adult"
"10618",3,"radial",0.91759,TRUE,"2deg/s","Female",0.15,"adult"
"10619",3,"radial",4.3872,FALSE,"8deg/s","Female",0.05,"adult"
"10620",3,"radial",0.75114,TRUE,"8deg/s","Female",0.05,"adult"
"10621",3,"linear",0.91755,TRUE,"2deg/s","Female",0.2,"adult"
"10622",3,"linear",1.1845,TRUE,"2deg/s","Female",0.2,"adult"
"10623",3,"linear",2.7044,TRUE,"8deg/s","Female",0.15,"adult"
"10624",3,"linear",0.80108,TRUE,"8deg/s","Female",0.15,"adult"
"10625",3,"linear",2.3018,TRUE,"2deg/s","Female",0.15,"adult"
"10626",3,"linear",0.85133,TRUE,"2deg/s","Female",0.15,"adult"
"10627",3,"radial",1.5274,TRUE,"8deg/s","Female",0.1,"adult"
"10628",3,"radial",2.9693,TRUE,"8deg/s","Female",0.1,"adult"
"10629",3,"linear",6.4558,TRUE,"2deg/s","Female",0.1,"adult"
"10630",3,"linear",1.5182,TRUE,"2deg/s","Female",0.1,"adult"
"10631",3,"radial",6.2218,TRUE,"8deg/s","Female",0.05,"adult"
"10632",3,"radial",4.4042,FALSE,"8deg/s","Female",0.05,"adult"
"10633",3,"radial",7.59,FALSE,"2deg/s","Female",0.05,"adult"
"10634",3,"radial",3.0238,TRUE,"2deg/s","Female",0.05,"adult"
"10635",3,"radial",0.91758,TRUE,"8deg/s","Female",0.2,"adult"
"10636",3,"radial",0.7674,TRUE,"8deg/s","Female",0.2,"adult"
"10637",3,"linear",0.89224,FALSE,"2deg/s","Female",0.05,"adult"
"10638",3,"linear",2.5026,FALSE,"2deg/s","Female",0.05,"adult"
"10639",3,"linear",5.3879,TRUE,"8deg/s","Female",0.05,"adult"
"10640",3,"linear",1.4412,FALSE,"8deg/s","Female",0.05,"adult"
"10641",3,"radial",2.2519,TRUE,"2deg/s","Female",0.15,"adult"
"10642",3,"radial",2.4689,TRUE,"2deg/s","Female",0.15,"adult"
"10643",3,"linear",6.1386,TRUE,"8deg/s","Female",0.15,"adult"
"10644",3,"linear",1.5015,TRUE,"8deg/s","Female",0.15,"adult"
"10645",3,"linear",1.8349,TRUE,"2deg/s","Female",0.15,"adult"
"10646",3,"linear",1.2345,TRUE,"2deg/s","Female",0.15,"adult"
"10647",3,"linear",1.4194,TRUE,"8deg/s","Female",0.2,"adult"
"10648",3,"linear",0.61716,TRUE,"8deg/s","Female",0.2,"adult"
"10649",3,"radial",4.4373,TRUE,"2deg/s","Female",0.1,"adult"
"10650",3,"radial",1.8517,FALSE,"2deg/s","Female",0.1,"adult"
"10651",3,"linear",1.9522,TRUE,"8deg/s","Female",0.1,"adult"
"10652",3,"linear",4.8606,TRUE,"8deg/s","Female",0.1,"adult"
"10653",3,"radial",3.1397,TRUE,"2deg/s","Female",0.1,"adult"
"10654",3,"radial",2.6357,TRUE,"2deg/s","Female",0.1,"adult"
"10655",3,"linear",NA,FALSE,"8deg/s","Female",0.05,"adult"
"10656",3,"linear",6.7056,FALSE,"8deg/s","Female",0.05,"adult"
"10657",3,"radial",1.1186,TRUE,"2deg/s","Female",0.2,"adult"
"10658",3,"radial",0.98471,TRUE,"2deg/s","Female",0.2,"adult"
"10659",3,"linear",1.4181,TRUE,"8deg/s","Female",0.2,"adult"
"10660",3,"linear",0.88445,TRUE,"8deg/s","Female",0.2,"adult"
"10661",3,"linear",3.5362,TRUE,"2deg/s","Female",0.1,"adult"
"10662",3,"linear",2.8546,FALSE,"2deg/s","Female",0.1,"adult"
"10663",3,"radial",1.468,TRUE,"8deg/s","Female",0.15,"adult"
"10664",3,"radial",1.1847,TRUE,"8deg/s","Female",0.15,"adult"
"10665",3,"linear",3.0064,TRUE,"2deg/s","Female",0.2,"adult"
"10666",3,"linear",2.4688,TRUE,"2deg/s","Female",0.2,"adult"
"10667",3,"linear",1.7682,TRUE,"8deg/s","Female",0.1,"adult"
"10668",3,"linear",2.0549,TRUE,"8deg/s","Female",0.1,"adult"
"10669",3,"radial",7.16,TRUE,"2deg/s","Female",0.05,"adult"
"10670",3,"radial",3.0856,TRUE,"2deg/s","Female",0.05,"adult"
"10671",3,"radial",2.253,TRUE,"8deg/s","Female",0.1,"adult"
"10672",3,"radial",0.66742,TRUE,"8deg/s","Female",0.1,"adult"
"10673",3,"radial",0.8343,TRUE,"2deg/s","Female",0.2,"adult"
"10674",3,"radial",1.2847,TRUE,"2deg/s","Female",0.2,"adult"
"10675",3,"linear",0.96757,TRUE,"8deg/s","Female",0.15,"adult"
"10676",3,"linear",0.73401,TRUE,"8deg/s","Female",0.15,"adult"
"10677",3,"linear",8.0737,TRUE,"2deg/s","Female",0.05,"adult"
"10678",3,"linear",1.2213,TRUE,"2deg/s","Female",0.05,"adult"
"10679",3,"radial",2.0852,TRUE,"8deg/s","Female",0.15,"adult"
"10680",3,"radial",1.1512,TRUE,"8deg/s","Female",0.15,"adult"
"10681",3,"linear",1.551,TRUE,"2deg/s","Female",0.2,"adult"
"10682",3,"linear",0.83846,TRUE,"2deg/s","Female",0.2,"adult"
"10683",3,"radial",1.0377,TRUE,"8deg/s","Female",0.2,"adult"
"10684",3,"radial",0.71731,TRUE,"8deg/s","Female",0.2,"adult"
"10685",3,"radial",0.68382,TRUE,"2deg/s","Female",0.15,"adult"
"10686",3,"radial",0.75082,TRUE,"2deg/s","Female",0.15,"adult"
"10687",3,"radial",1.9014,TRUE,"8deg/s","Female",0.05,"adult"
"10688",3,"radial",1.2715,TRUE,"8deg/s","Female",0.05,"adult"
"10689",3,"radial",6.9424,FALSE,"2deg/s","Female",0.05,"adult"
"10690",3,"radial",1.268,TRUE,"2deg/s","Female",0.05,"adult"
"10691",3,"linear",2.1547,FALSE,"8deg/s","Female",0.05,"adult"
"10692",3,"linear",3.6564,FALSE,"8deg/s","Female",0.05,"adult"
"10693",3,"radial",3.0191,TRUE,"2deg/s","Female",0.15,"adult"
"10694",3,"radial",1.3179,TRUE,"2deg/s","Female",0.15,"adult"
"10695",3,"linear",0.7842,FALSE,"8deg/s","Female",0.15,"adult"
"10696",3,"linear",1.4177,TRUE,"8deg/s","Female",0.15,"adult"
"10697",3,"radial",2.1186,FALSE,"2deg/s","Female",0.1,"adult"
"10698",3,"radial",3.6701,FALSE,"2deg/s","Female",0.1,"adult"
"10699",3,"linear",0.8676,TRUE,"8deg/s","Female",0.2,"adult"
"10700",3,"linear",0.61684,TRUE,"8deg/s","Female",0.2,"adult"
"10701",3,"radial",3.8872,TRUE,"2deg/s","Female",0.1,"adult"
"10702",3,"radial",0.95086,TRUE,"2deg/s","Female",0.1,"adult"
"10703",3,"radial",3.2195,TRUE,"8deg/s","Female",0.1,"adult"
"10704",3,"radial",1.2867,TRUE,"8deg/s","Female",0.1,"adult"
"10705",3,"linear",1.0051,TRUE,"2deg/s","Female",0.15,"adult"
"10706",3,"linear",1.0679,TRUE,"2deg/s","Female",0.15,"adult"
"10707",3,"radial",4.8706,TRUE,"8deg/s","Female",0.05,"adult"
"10708",3,"radial",4.8749,FALSE,"8deg/s","Female",0.05,"adult"
"10709",3,"linear",0.92553,TRUE,"2deg/s","Female",0.1,"adult"
"10710",3,"linear",4.504,FALSE,"2deg/s","Female",0.1,"adult"
"10711",3,"linear",7.3604,TRUE,"8deg/s","Female",0.1,"adult"
"10712",3,"linear",1.4177,TRUE,"8deg/s","Female",0.1,"adult"
"10713",3,"linear",1.3681,FALSE,"2deg/s","Female",0.05,"adult"
"10714",3,"linear",3.0911,TRUE,"2deg/s","Female",0.05,"adult"
"10715",3,"radial",1.3572,TRUE,"8deg/s","Female",0.2,"adult"
"10716",3,"radial",0.56884,TRUE,"8deg/s","Female",0.2,"adult"
"10717",3,"linear",2.6357,TRUE,"2deg/s","Female",0.15,"adult"
"10718",3,"linear",1.1581,TRUE,"2deg/s","Female",0.15,"adult"
"10719",3,"linear",2.6206,FALSE,"8deg/s","Female",0.05,"adult"
"10720",3,"linear",1.3348,TRUE,"8deg/s","Female",0.05,"adult"
"10721",4,"linear",NA,FALSE,"2deg/s","Female",0.1,"adult"
"10722",4,"linear",4.3371,TRUE,"2deg/s","Female",0.1,"adult"
"10723",4,"radial",2.2684,TRUE,"8deg/s","Female",0.15,"adult"
"10724",4,"radial",2.1521,FALSE,"8deg/s","Female",0.15,"adult"
"10725",4,"linear",NA,TRUE,"2deg/s","Female",0.2,"adult"
"10726",4,"linear",2.5022,TRUE,"2deg/s","Female",0.2,"adult"
"10727",4,"radial",1.9686,TRUE,"8deg/s","Female",0.1,"adult"
"10728",4,"radial",2.5617,FALSE,"8deg/s","Female",0.1,"adult"
"10729",4,"radial",NA,FALSE,"2deg/s","Female",0.2,"adult"
"10730",4,"radial",3.6901,TRUE,"2deg/s","Female",0.2,"adult"
"10731",4,"radial",3.154,TRUE,"8deg/s","Female",0.15,"adult"
"10732",4,"radial",3.5724,TRUE,"8deg/s","Female",0.15,"adult"
"10733",4,"linear",4.3872,FALSE,"2deg/s","Female",0.05,"adult"
"10734",4,"linear",5.2602,TRUE,"2deg/s","Female",0.05,"adult"
"10735",4,"radial",1.4954,TRUE,"8deg/s","Female",0.2,"adult"
"10736",4,"radial",3.5203,TRUE,"8deg/s","Female",0.2,"adult"
"10737",4,"linear",7.3289,FALSE,"2deg/s","Female",0.2,"adult"
"10738",4,"linear",2.3858,TRUE,"2deg/s","Female",0.2,"adult"
"10739",4,"radial",3.0195,FALSE,"8deg/s","Female",0.05,"adult"
"10740",4,"radial",4.4037,FALSE,"8deg/s","Female",0.05,"adult"
"10741",4,"radial",6.6725,FALSE,"2deg/s","Female",0.05,"adult"
"10742",4,"radial",2.7024,TRUE,"2deg/s","Female",0.05,"adult"
"10743",4,"linear",2.5523,TRUE,"8deg/s","Female",0.2,"adult"
"10744",4,"linear",4.4873,TRUE,"8deg/s","Female",0.2,"adult"
"10745",4,"radial",2.4855,TRUE,"2deg/s","Female",0.2,"adult"
"10746",4,"radial",0.93427,TRUE,"2deg/s","Female",0.2,"adult"
"10747",4,"linear",1.7851,FALSE,"8deg/s","Female",0.1,"adult"
"10748",4,"linear",4.0033,FALSE,"8deg/s","Female",0.1,"adult"
"10749",4,"linear",6.5053,TRUE,"2deg/s","Female",0.15,"adult"
"10750",4,"linear",2.4858,TRUE,"2deg/s","Female",0.15,"adult"
"10751",4,"linear",5.2049,TRUE,"8deg/s","Female",0.15,"adult"
"10752",4,"linear",5.2548,TRUE,"8deg/s","Female",0.15,"adult"
"10753",4,"radial",3.4527,TRUE,"2deg/s","Female",0.15,"adult"
"10754",4,"radial",2.4196,TRUE,"2deg/s","Female",0.15,"adult"
"10755",4,"radial",2.1351,TRUE,"8deg/s","Female",0.1,"adult"
"10756",4,"radial",4.5373,TRUE,"8deg/s","Female",0.1,"adult"
"10757",4,"linear",5.1876,FALSE,"2deg/s","Female",0.1,"adult"
"10758",4,"linear",2.2018,TRUE,"2deg/s","Female",0.1,"adult"
"10759",4,"linear",4.8374,TRUE,"8deg/s","Female",0.05,"adult"
"10760",4,"linear",7.9399,TRUE,"8deg/s","Female",0.05,"adult"
"10761",4,"radial",6.2552,FALSE,"2deg/s","Female",0.05,"adult"
"10762",4,"radial",2.8109,FALSE,"2deg/s","Female",0.05,"adult"
"10763",4,"radial",3.8698,FALSE,"8deg/s","Female",0.05,"adult"
"10764",4,"radial",2.7194,TRUE,"8deg/s","Female",0.05,"adult"
"10765",4,"linear",7.3895,FALSE,"2deg/s","Female",0.05,"adult"
"10766",4,"linear",3.3531,FALSE,"2deg/s","Female",0.05,"adult"
"10767",4,"radial",5.0208,TRUE,"8deg/s","Female",0.2,"adult"
"10768",4,"radial",2.2023,TRUE,"8deg/s","Female",0.2,"adult"
"10769",4,"radial",4.4201,TRUE,"2deg/s","Female",0.15,"adult"
"10770",4,"radial",2.519,TRUE,"2deg/s","Female",0.15,"adult"
"10771",4,"linear",4.8245,FALSE,"8deg/s","Female",0.15,"adult"
"10772",4,"linear",2.6357,TRUE,"8deg/s","Female",0.15,"adult"
"10773",4,"linear",4.7041,FALSE,"2deg/s","Female",0.15,"adult"
"10774",4,"linear",1.468,TRUE,"2deg/s","Female",0.15,"adult"
"10775",4,"linear",1.8519,TRUE,"8deg/s","Female",0.2,"adult"
"10776",4,"linear",2.569,TRUE,"8deg/s","Female",0.2,"adult"
"10777",4,"radial",3.5197,TRUE,"2deg/s","Female",0.1,"adult"
"10778",4,"radial",4.2553,TRUE,"2deg/s","Female",0.1,"adult"
"10779",4,"linear",3.6534,FALSE,"8deg/s","Female",0.1,"adult"
"10780",4,"linear",2.9193,FALSE,"8deg/s","Female",0.1,"adult"
"10781",4,"radial",6.4555,FALSE,"2deg/s","Female",0.1,"adult"
"10782",4,"radial",2.5524,FALSE,"2deg/s","Female",0.1,"adult"
"10783",4,"linear",5.5217,FALSE,"8deg/s","Female",0.05,"adult"
"10784",4,"linear",4.7872,FALSE,"8deg/s","Female",0.05,"adult"
"10785",4,"radial",1.5849,TRUE,"2deg/s","Female",0.2,"adult"
"10786",4,"radial",0.98435,TRUE,"2deg/s","Female",0.2,"adult"
"10787",4,"linear",3.6864,FALSE,"8deg/s","Female",0.2,"adult"
"10788",4,"linear",4.4706,TRUE,"8deg/s","Female",0.2,"adult"
"10789",4,"linear",3.6727,TRUE,"2deg/s","Female",0.1,"adult"
"10790",4,"linear",7.1778,TRUE,"2deg/s","Female",0.1,"adult"
"10791",4,"radial",4.6207,TRUE,"8deg/s","Female",0.15,"adult"
"10792",4,"radial",4.4707,TRUE,"8deg/s","Female",0.15,"adult"
"10793",4,"linear",3.8031,FALSE,"2deg/s","Female",0.2,"adult"
"10794",4,"linear",2.3023,TRUE,"2deg/s","Female",0.2,"adult"
"10795",4,"linear",4.8433,FALSE,"8deg/s","Female",0.1,"adult"
"10796",4,"linear",2.0354,TRUE,"8deg/s","Female",0.1,"adult"
"10797",4,"linear",6.1219,TRUE,"2deg/s","Female",0.05,"adult"
"10798",4,"linear",5.2379,FALSE,"2deg/s","Female",0.05,"adult"
"10799",4,"radial",1.5849,TRUE,"8deg/s","Female",0.1,"adult"
"10800",4,"radial",4.7204,TRUE,"8deg/s","Female",0.1,"adult"
"10801",4,"linear",1.7518,TRUE,"2deg/s","Female",0.2,"adult"
"10802",4,"linear",1.8183,TRUE,"2deg/s","Female",0.2,"adult"
"10803",4,"radial",5.488,TRUE,"8deg/s","Female",0.15,"adult"
"10804",4,"radial",1.9855,TRUE,"8deg/s","Female",0.15,"adult"
"10805",4,"radial",2.8691,FALSE,"2deg/s","Female",0.05,"adult"
"10806",4,"radial",2.9523,TRUE,"2deg/s","Female",0.05,"adult"
"10807",4,"linear",4.7377,TRUE,"8deg/s","Female",0.15,"adult"
"10808",4,"linear",4.6875,FALSE,"8deg/s","Female",0.15,"adult"
"10809",4,"radial",2.6872,TRUE,"2deg/s","Female",0.2,"adult"
"10810",4,"radial",1.2545,TRUE,"2deg/s","Female",0.2,"adult"
"10811",4,"radial",1.0343,TRUE,"8deg/s","Female",0.2,"adult"
"10812",4,"radial",1.2015,TRUE,"8deg/s","Female",0.2,"adult"
"10813",4,"linear",5.5216,FALSE,"2deg/s","Female",0.15,"adult"
"10814",4,"linear",1.4349,TRUE,"2deg/s","Female",0.15,"adult"
"10815",4,"radial",1.7348,FALSE,"8deg/s","Female",0.05,"adult"
"10816",4,"radial",4.1367,TRUE,"8deg/s","Female",0.05,"adult"
"10817",4,"linear",4.354,TRUE,"2deg/s","Female",0.1,"adult"
"10818",4,"linear",2.0185,TRUE,"2deg/s","Female",0.1,"adult"
"10819",4,"radial",1.4735,TRUE,"8deg/s","Female",0.1,"adult"
"10820",4,"radial",1.8182,FALSE,"8deg/s","Female",0.1,"adult"
"10821",4,"radial",2.0186,TRUE,"2deg/s","Female",0.15,"adult"
"10822",4,"radial",2.2526,TRUE,"2deg/s","Female",0.15,"adult"
"10823",4,"linear",3.4867,TRUE,"8deg/s","Female",0.05,"adult"
"10824",4,"linear",3.8888,TRUE,"8deg/s","Female",0.05,"adult"
"10825",4,"radial",6.5553,FALSE,"2deg/s","Female",0.05,"adult"
"10826",4,"radial",4.5058,FALSE,"2deg/s","Female",0.05,"adult"
"10827",4,"radial",3.5201,FALSE,"8deg/s","Female",0.05,"adult"
"10828",4,"radial",6.3898,TRUE,"8deg/s","Female",0.05,"adult"
"10829",4,"radial",1.5515,TRUE,"2deg/s","Female",0.15,"adult"
"10830",4,"radial",5.3579,TRUE,"2deg/s","Female",0.15,"adult"
"10831",4,"linear",2.0357,TRUE,"8deg/s","Female",0.15,"adult"
"10832",4,"linear",3.6368,TRUE,"8deg/s","Female",0.15,"adult"
"10833",4,"linear",5.1042,TRUE,"2deg/s","Female",0.05,"adult"
"10834",4,"linear",5.4543,TRUE,"2deg/s","Female",0.05,"adult"
"10835",4,"linear",1.8516,TRUE,"8deg/s","Female",0.2,"adult"
"10836",4,"linear",1.7016,TRUE,"8deg/s","Female",0.2,"adult"
"10837",4,"radial",1.7014,TRUE,"2deg/s","Female",0.1,"adult"
"10838",4,"radial",2.0242,TRUE,"2deg/s","Female",0.1,"adult"
"10839",4,"linear",6.8892,TRUE,"8deg/s","Female",0.1,"adult"
"10840",4,"linear",2.1215,FALSE,"8deg/s","Female",0.1,"adult"
"10841",4,"radial",7.2227,FALSE,"2deg/s","Female",0.1,"adult"
"10842",4,"radial",4.2037,FALSE,"2deg/s","Female",0.1,"adult"
"10843",4,"radial",4.3704,TRUE,"8deg/s","Female",0.2,"adult"
"10844",4,"radial",2.0348,TRUE,"8deg/s","Female",0.2,"adult"
"10845",4,"linear",4.2205,TRUE,"2deg/s","Female",0.15,"adult"
"10846",4,"linear",4.1869,FALSE,"2deg/s","Female",0.15,"adult"
"10847",4,"linear",3.0528,TRUE,"8deg/s","Female",0.05,"adult"
"10848",4,"linear",4.2538,TRUE,"8deg/s","Female",0.05,"adult"
"10849",4,"radial",3.2196,TRUE,"2deg/s","Female",0.2,"adult"
"10850",4,"radial",5.2213,TRUE,"2deg/s","Female",0.2,"adult"
"10851",4,"radial",3.8037,FALSE,"8deg/s","Female",0.15,"adult"
"10852",4,"radial",3.6032,TRUE,"8deg/s","Female",0.15,"adult"
"10853",4,"radial",5.5552,FALSE,"2deg/s","Female",0.05,"adult"
"10854",4,"radial",5.4214,TRUE,"2deg/s","Female",0.05,"adult"
"10855",4,"radial",3.8032,TRUE,"8deg/s","Female",0.1,"adult"
"10856",4,"radial",5.4048,FALSE,"8deg/s","Female",0.1,"adult"
"10857",4,"radial",2.085,TRUE,"2deg/s","Female",0.2,"adult"
"10858",4,"radial",0.91785,TRUE,"2deg/s","Female",0.2,"adult"
"10859",4,"radial",5.3045,FALSE,"8deg/s","Female",0.15,"adult"
"10860",4,"radial",1.7351,TRUE,"8deg/s","Female",0.15,"adult"
"10861",4,"radial",1.3115,TRUE,"2deg/s","Female",0.15,"adult"
"10862",4,"radial",2.1685,TRUE,"2deg/s","Female",0.15,"adult"
"10863",4,"radial",2.8861,TRUE,"8deg/s","Female",0.2,"adult"
"10864",4,"radial",1.8523,TRUE,"8deg/s","Female",0.2,"adult"
"10865",4,"linear",2.719,FALSE,"2deg/s","Female",0.1,"adult"
"10866",4,"linear",3.3195,TRUE,"2deg/s","Female",0.1,"adult"
"10867",4,"radial",6.5248,FALSE,"8deg/s","Female",0.05,"adult"
"10868",4,"radial",3.1432,FALSE,"8deg/s","Female",0.05,"adult"
"10869",4,"linear",3.353,TRUE,"2deg/s","Female",0.2,"adult"
"10870",4,"linear",2.569,TRUE,"2deg/s","Female",0.2,"adult"
"10871",4,"radial",4.0236,TRUE,"8deg/s","Female",0.1,"adult"
"10872",4,"radial",2.2186,TRUE,"8deg/s","Female",0.1,"adult"
"10873",4,"linear",4.5537,TRUE,"2deg/s","Female",0.05,"adult"
"10874",4,"linear",6.3723,TRUE,"2deg/s","Female",0.05,"adult"
"10875",4,"radial",7.0562,TRUE,"8deg/s","Female",0.05,"adult"
"10876",4,"radial",2.2687,TRUE,"8deg/s","Female",0.05,"adult"
"10877",4,"linear",2.2031,TRUE,"2deg/s","Female",0.2,"adult"
"10878",4,"linear",0.98436,TRUE,"2deg/s","Female",0.2,"adult"
"10879",4,"linear",2.6857,TRUE,"8deg/s","Female",0.2,"adult"
"10880",4,"linear",3.5055,TRUE,"8deg/s","Female",0.2,"adult"
"10881",4,"linear",2.7229,TRUE,"2deg/s","Female",0.15,"adult"
"10882",4,"linear",2.4854,TRUE,"2deg/s","Female",0.15,"adult"
"10883",4,"linear",4.7538,FALSE,"8deg/s","Female",0.1,"adult"
"10884",4,"linear",3.7535,FALSE,"8deg/s","Female",0.1,"adult"
"10885",4,"radial",6.8439,TRUE,"2deg/s","Female",0.05,"adult"
"10886",4,"radial",4.6873,FALSE,"2deg/s","Female",0.05,"adult"
"10887",4,"radial",3.7032,TRUE,"8deg/s","Female",0.2,"adult"
"10888",4,"radial",3.9199,TRUE,"8deg/s","Female",0.2,"adult"
"10889",4,"radial",4.8545,TRUE,"2deg/s","Female",0.15,"adult"
"10890",4,"radial",4.3062,TRUE,"2deg/s","Female",0.15,"adult"
"10891",4,"linear",6.5956,TRUE,"8deg/s","Female",0.15,"adult"
"10892",4,"linear",3.0572,TRUE,"8deg/s","Female",0.15,"adult"
"10893",4,"radial",2.4855,FALSE,"2deg/s","Female",0.1,"adult"
"10894",4,"radial",3.5697,TRUE,"2deg/s","Female",0.1,"adult"
"10895",4,"linear",3.9198,TRUE,"8deg/s","Female",0.05,"adult"
"10896",4,"linear",5.1711,TRUE,"8deg/s","Female",0.05,"adult"
"10897",4,"radial",4.5925,TRUE,"2deg/s","Female",0.1,"adult"
"10898",4,"radial",3.0608,TRUE,"2deg/s","Female",0.1,"adult"
"10899",4,"linear",3.9929,FALSE,"8deg/s","Female",0.15,"adult"
"10900",4,"linear",1.9686,TRUE,"8deg/s","Female",0.15,"adult"
"10901",4,"linear",2.5522,TRUE,"2deg/s","Female",0.1,"adult"
"10902",4,"linear",2.052,TRUE,"2deg/s","Female",0.1,"adult"
"10903",4,"linear",3.3361,TRUE,"8deg/s","Female",0.2,"adult"
"10904",4,"linear",1.8516,TRUE,"8deg/s","Female",0.2,"adult"
"10905",4,"linear",5.9382,TRUE,"2deg/s","Female",0.05,"adult"
"10906",4,"linear",4.4042,TRUE,"2deg/s","Female",0.05,"adult"
"10907",4,"linear",3.2099,FALSE,"8deg/s","Female",0.1,"adult"
"10908",4,"linear",3.9866,TRUE,"8deg/s","Female",0.1,"adult"
"10909",4,"linear",3.4529,TRUE,"2deg/s","Female",0.15,"adult"
"10910",4,"linear",2.5189,TRUE,"2deg/s","Female",0.15,"adult"
"10911",4,"linear",3.4528,FALSE,"8deg/s","Female",0.05,"adult"
"10912",4,"linear",5.5218,TRUE,"8deg/s","Female",0.05,"adult"
"10913",4,"linear",4.4203,TRUE,"2deg/s","Female",0.1,"adult"
"10914",4,"linear",2.7027,TRUE,"2deg/s","Female",0.1,"adult"
"10915",4,"radial",4.4205,FALSE,"8deg/s","Female",0.15,"adult"
"10916",4,"radial",1.785,TRUE,"8deg/s","Female",0.15,"adult"
"10917",4,"radial",1.4847,TRUE,"2deg/s","Female",0.2,"adult"
"10918",4,"radial",2.5023,TRUE,"2deg/s","Female",0.2,"adult"
"10919",4,"linear",5.3879,TRUE,"8deg/s","Female",0.2,"adult"
"10920",4,"linear",3.1026,TRUE,"8deg/s","Female",0.2,"adult"
"10921",4,"radial",3.536,TRUE,"2deg/s","Female",0.05,"adult"
"10922",4,"radial",2.8526,TRUE,"2deg/s","Female",0.05,"adult"
"10923",4,"radial",5.7884,FALSE,"8deg/s","Female",0.1,"adult"
"10924",4,"radial",5.4548,TRUE,"8deg/s","Female",0.1,"adult"
"10925",4,"linear",3.7554,TRUE,"2deg/s","Female",0.2,"adult"
"10926",4,"linear",2.4021,TRUE,"2deg/s","Female",0.2,"adult"
"10927",4,"radial",4.7538,TRUE,"8deg/s","Female",0.15,"adult"
"10928",4,"radial",2.035,TRUE,"8deg/s","Female",0.15,"adult"
"10929",4,"linear",5.9886,TRUE,"2deg/s","Female",0.05,"adult"
"10930",4,"linear",5.0878,TRUE,"2deg/s","Female",0.05,"adult"
"10931",4,"linear",4.8878,TRUE,"8deg/s","Female",0.1,"adult"
"10932",4,"linear",2.8357,FALSE,"8deg/s","Female",0.1,"adult"
"10933",4,"radial",1.5181,TRUE,"2deg/s","Female",0.2,"adult"
