"","ParticipantID","SessionDate","Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","Coh","Run","DegPSec","Gender","Race","Ethnicity","Language","Setting","State","SpeedOrder","AgeYears","Age","SubID","Speed"
"1958",6,"Dec-2014",4,2,"radial",0.2,0,"L",0.80072,TRUE,0.2,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1959",6,"Dec-2014",4,2,"linear",0.2,0,"L",5.0636,TRUE,0.2,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1960",6,"Dec-2014",4,2,"linear",0.2,0,"L",1.0589,TRUE,0.2,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1961",6,"Dec-2014",4,3,"radial",0,0.05,"L",3.5884,FALSE,0.05,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1962",6,"Dec-2014",4,3,"radial",0,0.05,"R",1.8848,TRUE,0.05,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1963",6,"Dec-2014",4,3,"radial",0.1,0,"L",NA,TRUE,0.1,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1964",6,"Dec-2014",4,3,"radial",0.1,0,"L",2.0352,TRUE,0.1,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1965",6,"Dec-2014",4,4,"linear",0.2,0,"L",1.1842,TRUE,0.2,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1966",6,"Dec-2014",4,4,"linear",0.2,0,"L",0.88489,TRUE,0.2,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1967",6,"Dec-2014",4,4,"radial",0,0.15,"R",5.7216,TRUE,0.15,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1968",6,"Dec-2014",4,4,"radial",0,0.15,"R",1.6683,TRUE,0.15,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1969",6,"Dec-2014",4,5,"linear",0.05,0,"R",5.9384,FALSE,0.05,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1970",6,"Dec-2014",4,5,"linear",0.05,0,"L",3.7029,TRUE,0.05,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1971",6,"Dec-2014",4,5,"linear",0,0.1,"L",6.5243,FALSE,0.1,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1972",6,"Dec-2014",4,5,"linear",0,0.1,"R",2.9632,TRUE,0.1,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1973",6,"Dec-2014",4,6,"radial",0,0.2,"R",2.0519,TRUE,0.2,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1974",6,"Dec-2014",4,6,"radial",0,0.2,"R",2.4188,TRUE,0.2,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1975",6,"Dec-2014",4,6,"radial",0,0.2,"R",1.2519,TRUE,0.2,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1976",6,"Dec-2014",4,6,"radial",0,0.2,"R",0.95091,TRUE,0.2,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1977",6,"Dec-2014",4,7,"radial",0,0.15,"R",2.1853,TRUE,0.15,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1978",6,"Dec-2014",4,7,"radial",0,0.15,"R",2.035,TRUE,0.15,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1979",6,"Dec-2014",4,7,"radial",0.05,0,"None",NA,FALSE,0.05,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1980",6,"Dec-2014",4,7,"radial",0.05,0,"R",5.7255,FALSE,0.05,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1981",6,"Dec-2014",4,8,"linear",0,0.2,"R",2.1186,TRUE,0.2,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1982",6,"Dec-2014",4,8,"linear",0,0.2,"R",2.7287,TRUE,0.2,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1983",6,"Dec-2014",4,8,"linear",0.15,0,"R",3.8867,FALSE,0.15,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1984",6,"Dec-2014",4,8,"linear",0.15,0,"L",2.1355,TRUE,0.15,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1985",6,"Dec-2014",4,9,"linear",0,0.15,"R",2.5853,TRUE,0.15,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1986",6,"Dec-2014",4,9,"linear",0,0.15,"R",3.0432,TRUE,0.15,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1987",6,"Dec-2014",4,9,"radial",0,0.1,"R",2.7705,TRUE,0.1,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1988",6,"Dec-2014",4,9,"radial",0,0.1,"R",1.8202,TRUE,0.1,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1989",6,"Dec-2014",4,10,"linear",0,0.1,"L",4.9043,FALSE,0.1,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1990",6,"Dec-2014",4,10,"linear",0,0.1,"R",2.0686,TRUE,0.1,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1991",6,"Dec-2014",4,10,"radial",0,0.05,"L",3.5863,FALSE,0.05,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1992",6,"Dec-2014",4,10,"radial",0,0.05,"R",1.0544,TRUE,0.05,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1993",6,"Dec-2014",4,11,"radial",0.05,0,"R",6.8254,FALSE,0.05,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1994",6,"Dec-2014",4,11,"radial",0.05,0,"L",5.2045,TRUE,0.05,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1995",6,"Dec-2014",4,11,"radial",0.2,0,"L",1.7683,TRUE,0.2,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1996",6,"Dec-2014",4,11,"radial",0.2,0,"L",0.7174,TRUE,0.2,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"1997",6,"Dec-2014",4,12,"linear",0,0.05,"L",2.202,FALSE,0.05,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1998",6,"Dec-2014",4,12,"linear",0,0.05,"L",3.3528,FALSE,0.05,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"1999",6,"Dec-2014",4,12,"linear",0.05,0,"L",5.2242,TRUE,0.05,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2000",6,"Dec-2014",4,12,"linear",0.05,0,"L",2.5523,TRUE,0.05,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2001",6,"Dec-2014",4,13,"radial",0.15,0,"L",0.86735,TRUE,0.15,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2002",6,"Dec-2014",4,13,"radial",0.15,0,"L",0.68411,TRUE,0.15,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2003",6,"Dec-2014",4,13,"linear",0,0.15,"R",5.221,TRUE,0.15,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2004",6,"Dec-2014",4,13,"linear",0,0.15,"R",1.6517,TRUE,0.15,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2005",6,"Dec-2014",4,14,"linear",0.15,0,"L",2.3022,TRUE,0.15,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2006",6,"Dec-2014",4,14,"linear",0.15,0,"L",1.4013,TRUE,0.15,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2007",6,"Dec-2014",4,14,"linear",0,0.2,"R",2.7025,TRUE,0.2,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2008",6,"Dec-2014",4,14,"linear",0,0.2,"R",1.5684,TRUE,0.2,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2009",6,"Dec-2014",4,15,"radial",0,0.1,"R",1.6908,TRUE,0.1,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2010",6,"Dec-2014",4,15,"radial",0,0.1,"R",1.8222,TRUE,0.1,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2011",6,"Dec-2014",4,15,"linear",0.1,0,"L",3.2048,TRUE,0.1,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2012",6,"Dec-2014",4,15,"linear",0.1,0,"L",0.91771,TRUE,0.1,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2013",6,"Dec-2014",4,16,"radial",0.1,0,"L",1.5681,TRUE,0.1,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2014",6,"Dec-2014",4,16,"radial",0.1,0,"L",1.368,TRUE,0.1,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2015",6,"Dec-2014",4,16,"linear",0,0.05,"R",3.6198,TRUE,0.05,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2016",6,"Dec-2014",4,16,"linear",0,0.05,"R",2.4021,TRUE,0.05,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2017",6,"Dec-2014",5,1,"radial",0.2,0,"L",0.91784,TRUE,0.2,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2018",6,"Dec-2014",5,1,"radial",0.2,0,"L",0.86774,TRUE,0.2,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2019",6,"Dec-2014",5,1,"linear",0.2,0,"L",2.3357,TRUE,0.2,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2020",6,"Dec-2014",5,1,"linear",0.2,0,"L",0.85155,TRUE,0.2,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2021",6,"Dec-2014",5,2,"linear",0.1,0,"L",2.4018,TRUE,0.1,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2022",6,"Dec-2014",5,2,"linear",0.1,0,"L",2.2853,TRUE,0.1,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2023",6,"Dec-2014",5,2,"radial",0.15,0,"L",2.0183,TRUE,0.15,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2024",6,"Dec-2014",5,2,"radial",0.15,0,"L",1.5346,TRUE,0.15,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2025",6,"Dec-2014",5,3,"linear",0.2,0,"L",1.3179,TRUE,0.2,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2026",6,"Dec-2014",5,3,"linear",0.2,0,"L",1.0066,TRUE,0.2,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2027",6,"Dec-2014",5,3,"linear",0,0.1,"L",4.4207,FALSE,0.1,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2028",6,"Dec-2014",5,3,"linear",0,0.1,"R",2.6358,TRUE,0.1,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2029",6,"Dec-2014",5,4,"radial",0,0.05,"L",6.8561,FALSE,0.05,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2030",6,"Dec-2014",5,4,"radial",0,0.05,"L",4.6708,FALSE,0.05,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2031",6,"Dec-2014",5,4,"radial",0.1,0,"L",2.1859,TRUE,0.1,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2032",6,"Dec-2014",5,4,"radial",0.1,0,"L",0.75094,TRUE,0.1,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2033",6,"Dec-2014",5,5,"radial",0,0.2,"R",1.2345,TRUE,0.2,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2034",6,"Dec-2014",5,5,"radial",0,0.2,"R",0.85096,TRUE,0.2,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2035",6,"Dec-2014",5,5,"linear",0.15,0,"L",5.4381,TRUE,0.15,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2036",6,"Dec-2014",5,5,"linear",0.15,0,"L",1.0009,TRUE,0.15,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2037",6,"Dec-2014",5,6,"linear",0.05,0,"R",3.4197,FALSE,0.05,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2038",6,"Dec-2014",5,6,"linear",0.05,0,"R",3.253,FALSE,0.05,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2039",6,"Dec-2014",5,6,"radial",0,0.15,"R",1.8184,TRUE,0.15,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2040",6,"Dec-2014",5,6,"radial",0,0.15,"R",1.1177,TRUE,0.15,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2041",6,"Dec-2014",5,7,"linear",0,0.2,"R",2.569,TRUE,0.2,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2042",6,"Dec-2014",5,7,"linear",0,0.2,"R",1.251,TRUE,0.2,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2043",6,"Dec-2014",5,7,"radial",0,0.2,"R",2.2355,TRUE,0.2,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2044",6,"Dec-2014",5,7,"radial",0,0.2,"R",1.0178,TRUE,0.2,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2045",6,"Dec-2014",5,8,"radial",0,0.15,"R",0.85093,TRUE,0.15,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2046",6,"Dec-2014",5,8,"radial",0,0.15,"R",1.1192,TRUE,0.15,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2047",6,"Dec-2014",5,8,"radial",0.05,0,"L",3.193,TRUE,0.05,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2048",6,"Dec-2014",5,8,"radial",0.05,0,"R",5.2377,FALSE,0.05,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2049",6,"Dec-2014",5,9,"radial",0.05,0,"L",6.244,TRUE,0.05,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2050",6,"Dec-2014",5,9,"radial",0.05,0,"L",5.223,TRUE,0.05,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2051",6,"Dec-2014",5,9,"linear",0.05,0,"R",5.0877,FALSE,0.05,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2052",6,"Dec-2014",5,9,"linear",0.05,0,"L",0.93431,TRUE,0.05,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2053",6,"Dec-2014",5,10,"radial",0.15,0,"L",1.1352,TRUE,0.15,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2054",6,"Dec-2014",5,10,"radial",0.15,0,"L",0.80095,TRUE,0.15,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2055",6,"Dec-2014",5,10,"linear",0,0.15,"R",2.8694,TRUE,0.15,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2056",6,"Dec-2014",5,10,"linear",0,0.15,"R",1.0896,TRUE,0.15,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2057",6,"Dec-2014",5,11,"radial",0,0.1,"R",2.8192,TRUE,0.1,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2058",6,"Dec-2014",5,11,"radial",0,0.1,"L",4.0703,FALSE,0.1,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2059",6,"Dec-2014",5,11,"linear",0,0.2,"R",2.3426,TRUE,0.2,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2060",6,"Dec-2014",5,11,"linear",0,0.2,"R",1.0749,TRUE,0.2,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2061",6,"Dec-2014",5,12,"radial",0.1,0,"R",3.2368,FALSE,0.1,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2062",6,"Dec-2014",5,12,"radial",0.1,0,"L",0.66756,TRUE,0.1,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2063",6,"Dec-2014",5,12,"radial",0,0.1,"R",3.3527,TRUE,0.1,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2064",6,"Dec-2014",5,12,"radial",0,0.1,"L",2.5188,FALSE,0.1,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2065",6,"Dec-2014",5,13,"linear",0,0.15,"R",2.0018,TRUE,0.15,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2066",6,"Dec-2014",5,13,"linear",0,0.15,"L",2.3854,FALSE,0.15,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2067",6,"Dec-2014",5,13,"radial",0,0.05,"L",2.4747,FALSE,0.05,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2068",6,"Dec-2014",5,13,"radial",0,0.05,"R",2.4024,TRUE,0.05,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2069",6,"Dec-2014",5,14,"linear",0,0.1,"L",5.5381,FALSE,0.1,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2070",6,"Dec-2014",5,14,"linear",0,0.1,"R",3.5719,TRUE,0.1,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2071",6,"Dec-2014",5,14,"linear",0.1,0,"L",3.6028,TRUE,0.1,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2072",6,"Dec-2014",5,14,"linear",0.1,0,"L",1.8185,TRUE,0.1,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2073",6,"Dec-2014",5,15,"linear",0,0.05,"R",3.0696,TRUE,0.05,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2074",6,"Dec-2014",5,15,"linear",0,0.05,"R",3.2034,TRUE,0.05,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2075",6,"Dec-2014",5,15,"radial",0.2,0,"L",1.051,TRUE,0.2,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2076",6,"Dec-2014",5,15,"radial",0.2,0,"L",0.68423,TRUE,0.2,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2077",6,"Dec-2014",5,16,"linear",0.15,0,"L",2.1686,TRUE,0.15,2,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2078",6,"Dec-2014",5,16,"linear",0.15,0,"L",1.0513,TRUE,0.15,4,2,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,2
"2079",6,"Dec-2014",5,16,"linear",0,0.05,"R",2.8694,TRUE,0.05,1,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2080",6,"Dec-2014",5,16,"linear",0,0.05,"L",4.3872,FALSE,0.05,3,8,"Male","White","Not Hispanic or Latino","English","Lab","PA","8-2-8-2",20.97741273,20.97741273,6,8
"2081",7,"Dec-2014",1,1,"linear",0.1,0,"L",7.3064,TRUE,0.1,2,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,2
"2082",7,"Dec-2014",1,1,"linear",0.1,0,"L",5.931,TRUE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,2
"2083",7,"Dec-2014",1,1,"radial",0.15,0,"L",4.1092,TRUE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,8
"2084",7,"Dec-2014",1,1,"radial",0.15,0,"L",1.5718,TRUE,0.15,4,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,8
"2085",7,"Dec-2014",1,2,"linear",0.2,0,"L",1.0758,TRUE,0.2,2,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,2
"2086",7,"Dec-2014",1,2,"linear",0.2,0,"L",1.0509,TRUE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,2
"2087",7,"Dec-2014",1,2,"radial",0.1,0,"R",3.8613,FALSE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,8
"2088",7,"Dec-2014",1,2,"radial",0.1,0,"L",4.2475,TRUE,0.1,4,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,8
"2089",7,"Dec-2014",1,3,"radial",0.2,0,"L",2.4853,TRUE,0.2,2,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,2
"2090",7,"Dec-2014",1,3,"radial",0.2,0,"L",1.7517,TRUE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,2
"2091",7,"Dec-2014",1,3,"radial",0,0.15,"L",3.3529,FALSE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,8
"2092",7,"Dec-2014",1,3,"radial",0,0.15,"R",1.5179,TRUE,0.15,4,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,8
"2093",7,"Dec-2014",1,4,"linear",0.05,0,"L",2.1066,TRUE,0.05,2,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,2
"2094",7,"Dec-2014",1,4,"linear",0.05,0,"L",2.8058,TRUE,0.05,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,2
"2095",7,"Dec-2014",1,4,"radial",0,0.2,"R",3.0859,TRUE,0.2,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,8
"2096",7,"Dec-2014",1,4,"radial",0,0.2,"R",1.1184,TRUE,0.2,4,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","2-8-8-2",21.2019165,21.2019165,7,8
