"SubID","Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","Speed","AgeDays","Gender","Condition","Group","group.name","Coh"
"1081",2,9,"radial",0,0.3,"R",1.2682,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",1,1,"linear",0.6,0,"L",1.8695,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",3,7,"radial",0,0.15,"R",4.7401,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",1,4,"radial",0.3,0,"L",1.2345,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,6,"linear",0.6,0,"L",1.2086,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",2,6,"radial",0.45,0,"L",1.6682,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",4,2,"linear",0,0.6,"R",1.9188,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",3,1,"linear",0,0.6,"R",3.3535,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",4,10,"linear",0.3,0,"L",1.318,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",3,7,"linear",0,0.45,"R",1.4011,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",2,8,"linear",0.15,0,"L",3.2101,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",1,12,"linear",0.3,0,"L",2.1525,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,3,"radial",0,0.15,"R",2.5184,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",3,9,"linear",0,0.3,"R",1.3177,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",2,14,"linear",0,0.6,"R",2.4078,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",4,16,"linear",0.15,0,"L",1.6693,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",3,3,"linear",0,0.6,"R",2.042,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",3,15,"radial",0.15,0,"L",1.5083,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",3,12,"linear",0,0.3,"R",2.1194,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",1,5,"radial",0.15,0,"R",1.4403,FALSE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",3,8,"linear",0.6,0,"L",1.9351,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",3,11,"radial",0.3,0,"L",2.0848,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",1,9,"radial",0,0.3,"R",1.2015,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,9,"radial",0.15,0,"R",2.3201,FALSE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",3,12,"linear",0,0.3,"R",1.9385,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",2,15,"radial",0,0.45,"R",1.3532,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",4,10,"linear",0,0.3,"L",1.6181,FALSE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,15,"linear",0,0.15,"R",1.6249,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",1,2,"radial",0,0.15,"R",2.0685,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",3,13,"linear",0.15,0,"L",1.8684,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",2,15,"linear",0,0.3,"R",3.2196,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",2,9,"linear",0,0.3,"R",2.908,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,1,"linear",0,0.6,"R",1.3011,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",3,1,"radial",0.6,0,"L",1.3015,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",3,2,"radial",0.6,0,"L",1.2185,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",1,1,"linear",0.6,0,"L",1.9943,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",2,13,"linear",0,0.3,"R",1.401,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",3,5,"linear",0.6,0,"L",2.1519,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",2,11,"radial",0.15,0,"L",2.1034,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",2,1,"linear",0.6,0,"L",1.5514,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",1,3,"radial",0.45,0,"L",1.694,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",4,10,"linear",0,0.15,"L",3.1369,FALSE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",1,16,"linear",0.3,0,"R",4.5952,FALSE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,7,"radial",0,0.3,"R",1.7845,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,4,"radial",0,0.45,"R",2.6022,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",4,16,"linear",0.15,0,"R",1.719,FALSE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",2,3,"radial",0.45,0,"L",1.5848,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",4,13,"linear",0.3,0,"L",1.7183,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",1,13,"linear",0,0.3,"R",1.572,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",1,1,"radial",0,0.15,"L",7.5655,FALSE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",2,8,"linear",0.15,0," ",0,FALSE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",1,5,"radial",0.3,0,"L",3.0864,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,6,"linear",0.3,0,"L",1.3038,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,13,"linear",0.3,0,"L",1.0899,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,8,"linear",0.6,0,"L",1.6681,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",1,12,"radial",0,0.6,"R",1.3848,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",1,7,"linear",0.45,0,"L",2.3189,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",2,12,"linear",0.3,0,"L",1.9858,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",2,5,"radial",0.15,0,"R",2.7856,FALSE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",1,12,"radial",0,0.6,"R",1.5189,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",1,5,"radial",0.15,0,"L",3.236,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",4,14,"linear",0.45,0,"L",1.3847,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",4,7,"radial",0,0.6,"R",1.3717,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",1,8,"linear",0,0.15,"L",1.7186,FALSE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",4,9,"linear",0,0.3,"R",2.9527,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,6,"radial",0.45,0,"L",2.5022,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",2,5,"linear",0,0.15," ",0,FALSE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",4,15,"linear",0,0.15,"R",2.6527,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",1,1,"linear",0.6,0,"L",1.6358,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",2,14,"radial",0,0.3,"R",5.2891,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,15,"linear",0,0.15,"R",1.4347,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",3,9,"radial",0.15,0,"L",1.3346,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",1,3,"linear",0.6,0,"L",1.8524,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",4,4,"radial",0,0.3,"R",1.185,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",3,4,"linear",0,0.45,"R",1.4104,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",2,16,"radial",0,0.45,"R",2.2906,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",1,10,"linear",0,0.15,"R",4.3878,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",4,10,"radial",0.3,0,"L",1.0342,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",1,8,"linear",0,0.6,"R",1.7682,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",4,3,"radial",0,0.45,"R",1.0188,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",2,6,"radial",0.6,0,"L",1.468,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",4,5,"linear",0.6,0,"L",1.5229,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",1,10,"radial",0,0.6,"R",1.0676,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",3,8,"linear",0.45,0," ",0,FALSE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",2,14,"radial",0,0.6,"R",1.1519,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",2,7,"linear",0,0.45,"R",3.9032,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",3,10,"radial",0.3,0,"L",1.3371,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",3,9,"radial",0,0.6,"R",1.5178,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",4,2,"radial",0.6,0,"L",1.468,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",2,2,"radial",0.45,0,"L",1.2353,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",3,1,"radial",0.6,0,"L",1.8357,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",4,15,"radial",0.3,0,"L",1.418,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",3,11,"radial",0,0.3,"R",1.5374,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",1,6,"linear",0,0.45,"R",2.9525,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",2,4,"linear",0,0.45,"R",1.876,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",3,2,"radial",0,0.15,"R",3.6866,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",3,7,"radial",0,0.3,"R",1.7516,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",1,11,"linear",0.45,0,"L",1.7682,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",4,5,"linear",0,0.3,"R",1.8017,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",2,12,"linear",0,0.6,"R",1.1011,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",3,5,"linear",0,0.3,"R",2.135,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",2,6,"radial",0.3,0,"L",1.1509,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",2,4,"radial",0.3,0,"L",1.846,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.3
"1081",4,13,"linear",0.15,0,"L",2.3239,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",2,11,"radial",0,0.45,"R",2.4523,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",3,11,"radial",0,0.6,"R",1.6862,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.6
"1081",4,11,"linear",0,0.45,"R",1.406,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1081",1,1,"radial",0,0.15,"R",2.0789,TRUE,2,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.15
"1081",3,4,"radial",0,0.45,"R",2.2744,TRUE,8,2267,"Male","white","linear-radial coh [.15 .3 .45 .6]",2288,0.45
"1082",2,12,"radial",0.45,0,"L",1.7585,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",4,12,"linear",0,0.6,"R",1.5183,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",4,14,"radial",0,0.3,"R",2.1352,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",3,10,"radial",0,0.6,"R",1.1514,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",4,4,"radial",0.3,0,"L",1.4064,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",2,10,"linear",0,0.3,"R",1.6737,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",1,16,"linear",0.15,0,"R",4.9542,FALSE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",4,2,"radial",0,0.15,"R",0.9508,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",1,6,"radial",0.45,0,"L",2.2043,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",4,9,"radial",0,0.3,"R",2.5356,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",3,4,"linear",0.15,0,"L",6.0288,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",3,15,"radial",0,0.45,"R",1.562,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",4,1,"radial",0,0.15,"R",1.6049,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",3,11,"radial",0,0.45,"R",1.1365,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",2,7,"linear",0,0.45," ",0,FALSE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",4,9,"linear",0,0.3,"R",2.5189,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",4,13,"radial",0.6,0,"L",1.7792,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",4,3,"radial",0.45,0,"L",1.4906,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",4,7,"linear",0,0.45,"R",1.5513,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",4,5,"radial",0.15,0,"L",1.2198,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",1,8,"linear",0.45,0,"L",2.2022,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",3,3,"linear",0.6,0,"L",1.3013,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",1,4,"radial",0,0.45,"R",1.6516,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",1,14,"radial",0,0.6,"R",1.702,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",1,4,"radial",0,0.3,"R",1.3843,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",2,16,"linear",0.15,0,"L",1.5346,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",3,9,"radial",0,0.3,"R",2.0531,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",4,13,"linear",0,0.6,"R",1.1009,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",4,1,"radial",0,0.15,"R",3.5196,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",3,3,"radial",0.45,0,"L",2.0224,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",2,4,"radial",0,0.45,"R",1.2049,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",3,1,"radial",0,0.15,"R",5.9883,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",1,15,"linear",0,0.15,"L",3.1567,FALSE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",4,11,"linear",0.45,0,"L",2.155,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",1,13,"linear",0.3,0,"L",1.9528,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",2,11,"radial",0,0.6,"R",1.2013,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",2,6,"linear",0.3,0,"L",1.4359,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",3,6,"radial",0.6,0,"L",1.6183,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",2,13,"linear",0.3,0,"R",2.8389,FALSE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",3,13,"linear",0,0.6,"R",1.1852,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",3,10,"radial",0.6,0,"L",1.4781,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",4,10,"radial",0,0.6,"R",1.095,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",4,15,"radial",0,0.45,"R",1.5513,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",1,14,"linear",0.45,0,"L",1.468,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",2,5,"linear",0.6,0,"L",1.2176,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",2,12,"linear",0,0.3,"R",2.3523,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",4,7,"radial",0.6,0,"L",1.8349,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",3,5,"linear",0.15,0,"L",2.9885,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",3,6,"linear",0,0.45,"R",2.3692,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",2,5,"linear",0,0.6,"R",1.4219,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",2,8,"radial",0.45,0,"L",0.99276,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",1,15,"linear",0,0.15,"L",1.318,FALSE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",3,2,"linear",0,0.45,"R",1.885,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",3,1,"linear",0.6,0,"L",1.9685,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",4,3,"radial",0.3,0,"L",2.1517,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",3,3,"radial",0.3,0,"L",2.9361,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",3,4,"linear",0,0.45,"R",1.2851,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",1,9,"radial",0.15,0,"L",4.0701,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",3,11,"radial",0,0.3,"R",1.5848,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",1,16,"linear",0.15,0,"R",3.9368,FALSE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",3,16,"radial",0,0.45,"R",1.2177,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",3,13,"linear",0.45,0,"L",3.2358,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",4,11,"radial",0,0.3,"R",1.1348,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",4,16,"radial",0,0.45,"R",0.96752,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",4,14,"radial",0,0.6,"R",1.7183,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",3,7,"radial",0.6,0,"L",2.4362,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",4,4,"linear",0,0.45,"R",1.3352,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",2,11,"radial",0.15,0,"L",4.5754,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",1,10,"radial",0.3,0,"L",1.7684,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",2,14,"radial",0.15,0,"L",2.8524,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",1,3,"radial",0,0.45,"R",1.4347,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",1,5,"linear",0,0.3,"R",2.0527,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",4,5,"radial",0.15,0,"L",2.5523,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",2,6,"linear",0.6,0,"L",1.2178,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",2,13,"linear",0.15,0,"L",3.7037,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",3,10,"linear",0,0.15,"R",2.7194,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",2,9,"radial",0.15,0,"R",2.8525,FALSE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",1,2,"radial",0,0.15,"R",3.7198,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",1,4,"linear",0,0.45,"R",1.551,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",2,15,"radial",0.3,0,"L",1.5186,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",3,1,"radial",0,0.15,"R",1.5701,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",2,14,"linear",0.45,0,"L",1.0854,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",3,2,"radial",0,0.15,"R",1.5215,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",2,3,"radial",0,0.45,"R",1.6897,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.45
"1082",3,14,"linear",0,0.6,"R",1.4685,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.6
"1082",3,16,"linear",0.3,0,"R",3.77,FALSE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.3
"1082",3,12,"linear",0,0.15,"R",2.7702,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",1,15,"radial",0.15,0,"L",1.8681,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",4,2,"radial",0,0.15,"R",1.4682,TRUE,2,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
"1082",1,11,"radial",0.15,0,"L",7.1562,TRUE,8,2774,"Female","white","linear-radial coh [.15 .3 .45 .6]",8822,0.15
