ParticipantID,SessionDate,Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc,Coh,Run,DegPSec,Gender,Race,Ethnicity,Language,Setting,State,SpeedOrder,AgeYears,Age,SubID,Speed
18,Feb-15,5,2,linear,0.1,0,L,0.65271,TRUE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,2,radial,0.15,0,L,0.62111,TRUE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,2,radial,0.15,0,L,1.1063,TRUE,0.15,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,3,linear,0.2,0,L,0.88412,TRUE,0.2,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,3,linear,0.2,0,L,1.2678,TRUE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,3,linear,0,0.1,R,0.56944,TRUE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,3,linear,0,0.1,L,1.3014,FALSE,0.1,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,4,radial,0,0.05,L,0.70072,FALSE,0.05,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,4,radial,0,0.05,L,1.4513,FALSE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,4,radial,0.1,0,L,0.58399,TRUE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,4,radial,0.1,0,L,0.81747,TRUE,0.1,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,5,radial,0,0.2,R,0.75069,TRUE,0.2,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,5,radial,0,0.2,R,1.5016,TRUE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,5,linear,0.15,0,R,0.91714,FALSE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,5,linear,0.15,0,R,0.834,FALSE,0.15,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,6,linear,0.05,0,L,1.0674,TRUE,0.05,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,6,linear,0.05,0,L,0.63415,TRUE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,6,radial,0,0.15,L,0.9767,FALSE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,6,radial,0,0.15,L,1.225,FALSE,0.15,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,7,linear,0,0.2,R,1.1172,TRUE,0.2,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,7,linear,0,0.2,L,1.4012,FALSE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,7,radial,0,0.2,R,0.86753,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,7,radial,0,0.2,R,0.63414,TRUE,0.2,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,8,radial,0,0.15,R,0.71877,TRUE,0.15,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,8,radial,0,0.15,R,0.56703,TRUE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,8,radial,0.05,0,R,1.001,FALSE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,8,radial,0.05,0,L,0.91825,TRUE,0.05,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,9,radial,0.05,0,R,0.70063,FALSE,0.05,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,9,radial,0.05,0,L,0.79101,TRUE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,9,linear,0.05,0,L,0.57142,TRUE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,9,linear,0.05,0,R,NA,FALSE,0.05,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,10,radial,0.15,0,R,0.71719,FALSE,0.15,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,10,radial,0.15,0,L,0.56869,TRUE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,10,linear,0,0.15,R,1.3528,TRUE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,10,linear,0,0.15,L,0.99598,FALSE,0.15,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,11,radial,0,0.1,L,0.90093,FALSE,0.1,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,11,radial,0,0.1,L,0.93425,FALSE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,11,linear,0,0.2,L,0.87181,FALSE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,11,linear,0,0.2,R,0.40057,TRUE,0.2,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,12,radial,0.1,0,R,0.83431,FALSE,0.1,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,12,radial,0.1,0,L,0.98472,TRUE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,12,radial,0,0.1,R,1.1344,TRUE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,12,radial,0,0.1,L,0.95093,FALSE,0.1,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,13,linear,0,0.15,L,1.418,FALSE,0.15,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,13,linear,0,0.15,L,1.0343,FALSE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,13,radial,0,0.05,R,1.0175,TRUE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,13,radial,0,0.05,R,1.418,TRUE,0.05,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,14,linear,0,0.1,R,1.4181,TRUE,0.1,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,14,linear,0,0.1,R,0.60031,TRUE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,14,linear,0.1,0,R,0.96777,FALSE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,14,linear,0.1,0,L,0.61716,TRUE,0.1,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,15,linear,0,0.05,L,2.3032,FALSE,0.05,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,15,linear,0,0.05,R,1.5692,TRUE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,15,radial,0.2,0,L,1.04,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,15,radial,0.2,0,L,0.53397,TRUE,0.2,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,16,linear,0.15,0,L,1.2846,TRUE,0.15,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,16,linear,0.15,0,L,0.62102,TRUE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,2
18,Feb-15,5,16,linear,0,0.05,L,1.3883,FALSE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
18,Feb-15,5,16,linear,0,0.05,R,0.78411,TRUE,0.05,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.21423682,19.21423682,18,8
19,Feb-15,1,1,linear,0.1,0,R,2.8709,FALSE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,1,linear,0.1,0,L,3.5364,TRUE,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,1,radial,0.15,0,L,2.6191,TRUE,0.15,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,1,radial,0.15,0,L,2.37,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,2,linear,0.2,0,L,3.72,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,2,linear,0.2,0,L,1.0512,TRUE,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,2,radial,0.1,0,L,6.0222,TRUE,0.1,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,2,radial,0.1,0,R,2.7191,FALSE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,3,radial,0.2,0,L,2.3522,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,3,radial,0.2,0,L,1.1847,TRUE,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,3,radial,0,0.15,R,4.5256,TRUE,0.15,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,3,radial,0,0.15,R,0.98457,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,4,linear,0.05,0,R,5.0544,FALSE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,4,linear,0.05,0,R,1.6011,FALSE,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,4,radial,0,0.2,R,1.785,TRUE,0.2,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,4,radial,0,0.2,R,1.0509,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,5,linear,0,0.2,R,2.6072,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,5,linear,0,0.2,R,1.1342,TRUE,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,5,radial,0.05,0,L,4.6875,TRUE,0.05,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,5,radial,0.05,0,R,2.3205,FALSE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,6,radial,0,0.05,R,NA,TRUE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,6,radial,0,0.05,L,1.5013,FALSE,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,6,linear,0.2,0,L,2.0852,TRUE,0.2,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,6,linear,0.2,0,L,1.052,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,7,radial,0,0.2,R,2.143,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,7,radial,0,0.2,R,0.92395,TRUE,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,7,linear,0,0.1,R,1.4513,TRUE,0.1,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,7,linear,0,0.1,R,1.3881,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,8,linear,0,0.15,R,3.9868,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,8,linear,0,0.15,R,1.4013,TRUE,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,8,linear,0.15,0,L,1.8684,TRUE,0.15,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,8,linear,0.15,0,L,1.1179,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,9,radial,0,0.15,R,NA,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,9,radial,0,0.15,R,1.535,TRUE,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,9,radial,0,0.1,R,5.7385,TRUE,0.1,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,9,radial,0,0.1,R,1.4932,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,10,linear,0,0.1,R,4.2488,TRUE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,10,linear,0,0.1,L,2.1353,FALSE,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,10,linear,0.05,0,R,1.3915,FALSE,0.05,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,10,linear,0.05,0,R,1.151,FALSE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,11,radial,0.05,0,R,4.3037,FALSE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,11,radial,0.05,0,R,0.85063,FALSE,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,11,radial,0,0.05,R,1.1438,TRUE,0.05,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,11,radial,0,0.05,R,0.951,TRUE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,12,linear,0,0.05,L,4.3537,FALSE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,12,linear,0,0.05,R,6.73,TRUE,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,12,radial,0.2,0,L,1.4179,TRUE,0.2,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,12,radial,0.2,0,L,0.80618,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,13,radial,0.15,0,L,1.8694,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,13,radial,0.15,0,L,0.8345,TRUE,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,13,linear,0,0.15,L,5.7883,FALSE,0.15,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,13,linear,0,0.15,R,0.83422,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,14,linear,0.15,0,L,2.4855,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,14,linear,0.15,0,R,2.3018,FALSE,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,14,linear,0,0.2,R,0.91738,TRUE,0.2,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,14,linear,0,0.2,R,0.73412,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,15,radial,0,0.1,R,3.807,TRUE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,15,radial,0,0.1,R,1.4179,TRUE,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,15,linear,0.1,0,R,4.604,FALSE,0.1,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,15,linear,0.1,0,L,1.2344,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,16,radial,0.1,0,R,7.2781,FALSE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,16,radial,0.1,0,L,3.5196,TRUE,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,1,16,linear,0,0.05,L,1.001,FALSE,0.05,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,1,16,linear,0,0.05,R,1.5678,TRUE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,1,radial,0.2,0,L,1.1178,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,1,radial,0.2,0,L,1.0526,TRUE,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,1,linear,0.2,0,L,2.4019,TRUE,0.2,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,1,linear,0.2,0,L,0.75417,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,2,linear,0.1,0,R,2.1199,FALSE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,2,linear,0.1,0,R,3.7702,FALSE,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,2,radial,0.15,0,L,1.2187,TRUE,0.15,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,2,radial,0.15,0,L,0.85062,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,3,linear,0.2,0,L,1.8924,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,3,linear,0.2,0,L,4.8543,TRUE,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,3,linear,0,0.1,R,2.402,TRUE,0.1,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,3,linear,0,0.1,R,1.1344,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,4,linear,0.05,0,R,6.0405,FALSE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,4,linear,0.05,0,R,1.9184,FALSE,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,4,radial,0.1,0,R,2.7526,FALSE,0.1,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,4,radial,0.1,0,L,0.81725,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,5,linear,0,0.2,R,NA,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,5,linear,0,0.2,R,1.0512,TRUE,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,5,radial,0,0.15,L,2.2182,FALSE,0.15,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,5,radial,0,0.15,L,1.3181,FALSE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,6,radial,0,0.05,R,7.3227,TRUE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,6,radial,0,0.05,L,3.9033,FALSE,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,6,linear,0.15,0,R,2.5019,FALSE,0.15,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,6,linear,0.15,0,L,1.5346,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,7,radial,0,0.2,R,2.0517,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,7,radial,0,0.2,R,2.0034,TRUE,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
19,Feb-15,2,7,radial,0,0.2,R,1.3239,TRUE,0.2,3,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,7,radial,0,0.2,R,1.351,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,8
19,Feb-15,2,8,linear,0,0.15,L,3.2906,FALSE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-2-8-8,18.70773443,18.70773443,19,2
