ParticipantID,SessionDate,Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc,Coh,Run,DegPSec,Gender,Race,Ethnicity,Language,Setting,State,SpeedOrder,AgeYears
12,Feb-2015,1,4,radial,0,0.2,R,1.8851,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,5,linear,0,0.2,R,5.3714,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,5,linear,0,0.2,R,2.4518,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,5,radial,0.05,0,L,8.3736,1,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,5,radial,0.05,0,None,0,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,6,radial,0,0.05,R,4.4394,1,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,6,radial,0,0.05,R,5.3715,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,6,linear,0.2,0,L,8.658,1,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,6,linear,0.2,0,L,5.641,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,7,radial,0,0.2,R,3.6097,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,7,radial,0,0.2,R,1.0677,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,7,linear,0,0.1,R,8.6905,1,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,7,linear,0,0.1,R,2.9024,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,8,linear,0,0.15,R,5.5382,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,8,linear,0,0.15,R,4.6206,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,8,linear,0.15,0,R,6.4053,0,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,8,linear,0.15,0,R,5.5048,0,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,9,radial,0,0.15,R,4.6539,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,9,radial,0,0.15,R,2.3686,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,9,radial,0,0.1,R,7.6234,1,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,9,radial,0,0.1,R,2.9026,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,10,linear,0,0.1,R,5.5213,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,10,linear,0,0.1,R,3.9601,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,10,linear,0.05,0,R,6.3226,0,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,10,linear,0.05,0,R,4.9541,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,11,radial,0.05,0,None,0,0,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,11,radial,0.05,0,R,5.4984,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,11,radial,0,0.05,L,6.5323,0,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,11,radial,0,0.05,R,5.4715,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,12,linear,0,0.05,R,5.9721,1,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,12,linear,0,0.05,R,4.2971,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,12,radial,0.2,0,L,2.9029,1,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,12,radial,0.2,0,L,1.4016,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,13,radial,0.15,0,L,3.6365,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,13,radial,0.15,0,L,1.4347,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,13,linear,0,0.15,None,0,0,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,13,linear,0,0.15,R,2.8861,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,14,linear,0.15,0,L,4.0445,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,14,linear,0.15,0,L,5.4546,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,14,linear,0,0.2,R,4.487,1,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,14,linear,0,0.2,R,2.7024,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,15,radial,0,0.1,R,2.5031,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,15,radial,0,0.1,R,5.0709,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,15,linear,0.1,0,R,4.454,0,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,15,linear,0.1,0,L,6.4251,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,16,radial,0.1,0,L,2.4523,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,16,radial,0.1,0,R,3.5368,0,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,16,linear,0,0.05,R,7.7734,1,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,1,16,linear,0,0.05,R,4.0537,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,1,radial,0.2,0,L,1.4017,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,1,radial,0.2,0,L,2.0519,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,1,linear,0.2,0,R,6.2254,0,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,1,linear,0.2,0,L,1.8865,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,2,linear,0.1,0,L,10.0668,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,2,linear,0.1,0,R,4.9376,0,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,2,radial,0.15,0,L,4.9213,1,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,2,radial,0.15,0,L,2.2186,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,3,linear,0.2,0,L,4.7709,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,3,linear,0.2,0,L,4.7048,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,3,linear,0,0.1,R,4.737,1,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,3,linear,0,0.1,R,4.6711,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,4,linear,0.05,0,None,0,0,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,4,linear,0.05,0,R,7.5565,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,4,radial,0.1,0,L,6.7728,1,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,4,radial,0.1,0,L,2.4686,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,5,linear,0,0.2,R,2.219,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,5,linear,0,0.2,R,4.0096,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,5,radial,0,0.15,None,0,0,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,5,radial,0,0.15,R,1.9016,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,6,radial,0,0.05,L,4.5706,0,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,6,radial,0,0.05,L,4.4707,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,6,linear,0.15,0,R,4.8211,0,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,6,linear,0.15,0,L,2.302,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,7,radial,0,0.2,R,1.318,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,7,radial,0,0.2,R,1.5216,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,7,radial,0,0.2,R,2.436,1,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,7,radial,0,0.2,R,1.3383,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,8,linear,0,0.15,R,2.6524,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,8,linear,0,0.15,R,2.4912,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,8,radial,0.05,0,R,5.7879,0,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,8,radial,0.05,0,R,7.2395,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,9,linear,0,0.1,R,3.3199,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,9,linear,0,0.1,R,3.8867,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,9,radial,0,0.1,R,5.8089,1,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,9,radial,0,0.1,R,1.8517,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,10,radial,0,0.15,R,1.5379,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,10,radial,0,0.15,R,2.5857,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,10,linear,0.05,0,None,0,0,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,10,linear,0.05,0,R,6.7226,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,11,radial,0.05,0,R,6.8393,0,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,11,radial,0.05,0,R,4.6108,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,11,radial,0,0.05,R,5.5212,1,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,11,radial,0,0.05,R,3.1692,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,12,radial,0.15,0,L,2.719,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,12,radial,0.15,0,L,2.0853,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,12,linear,0,0.15,L,9.7093,0,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,12,linear,0,0.15,R,2.3691,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,13,linear,0,0.05,R,4.4039,1,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,13,linear,0,0.05,R,9.1116,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,13,linear,0,0.2,R,3.1194,1,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,13,linear,0,0.2,R,1.3845,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,14,radial,0,0.1,R,3.1693,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,14,radial,0,0.1,R,4.804,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,14,linear,0.1,0,R,3.9534,0,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,14,linear,0.1,0,R,4.7375,0,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,15,radial,0.1,0,L,6.0886,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,15,radial,0.1,0,L,3.1529,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,15,radial,0.2,0,L,2.0851,1,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,15,radial,0.2,0,L,1.3074,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,16,linear,0.15,0,R,2.8359,0,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,16,linear,0.15,0,L,5.955,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,16,linear,0,0.05,R,8.1734,1,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,2,16,linear,0,0.05,L,6.3771,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,1,radial,0.2,0,L,1.3571,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,1,radial,0.2,0,L,2.7855,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,1,radial,0.15,0,R,3.4362,0,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,1,radial,0.15,0,L,4.0202,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,2,radial,0,0.05,R,6.8894,1,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,2,radial,0,0.05,R,6.7559,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,2,radial,0.1,0,R,5.1715,0,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,2,radial,0.1,0,L,3.9796,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,3,radial,0,0.2,R,1.4416,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,3,radial,0,0.2,R,1.9184,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,3,radial,0,0.15,R,2.0521,1,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,3,radial,0,0.15,R,1.4875,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,4,radial,0,0.15,R,1.602,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,4,radial,0,0.15,R,1.4346,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,4,radial,0,0.2,R,1.9182,1,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,4,radial,0,0.2,R,1.2679,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,5,linear,0.1,0,L,6.6421,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,5,linear,0.1,0,R,9.9335,0,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,5,radial,0.05,0,R,6.4435,0,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,5,radial,0.05,0,L,6.2386,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,6,linear,0.2,0,L,3.5533,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,6,linear,0.2,0,L,3.5031,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,6,radial,0,0.1,R,3.4364,1,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,6,radial,0,0.1,R,2.5022,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,7,linear,0.05,0,R,5.0539,0,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,7,linear,0.05,0,L,6.1915,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,7,radial,0,0.05,None,0,0,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,7,radial,0,0.05,R,5.338,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,8,linear,0,0.2,R,3.6031,1,0.2,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,8,linear,0,0.2,R,3.7035,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,8,linear,0.2,0,R,4.6039,0,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,8,linear,0.2,0,L,1.9683,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,9,linear,0,0.15,R,2.7194,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,9,linear,0,0.15,R,4.5042,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,9,linear,0,0.1,None,0,0,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,9,linear,0,0.1,R,3.0525,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,10,radial,0.05,0,R,4.3539,0,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,10,radial,0.05,0,None,0,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,10,radial,0.2,0,L,4.3708,1,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,10,radial,0.2,0,L,2.9215,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,11,radial,0.15,0,L,2.5856,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,11,radial,0.15,0,L,1.2206,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,11,linear,0.15,0,R,3.59,0,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,11,linear,0.15,0,L,3.2029,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,12,radial,0,0.1,R,7.6064,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,12,radial,0,0.1,R,2.3192,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,12,linear,0.05,0,R,9.1607,0,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,12,linear,0.05,0,R,2.8363,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,13,radial,0.1,0,L,2.719,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,13,radial,0.1,0,L,1.7016,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,13,linear,0,0.15,L,4.7044,0,0.15,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,13,linear,0,0.15,R,5.2546,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,14,linear,0,0.1,R,10.025,1,0.1,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,14,linear,0,0.1,R,4.4205,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,14,linear,0,0.2,L,3.0861,0,0.2,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,14,linear,0,0.2,R,1.9347,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,15,linear,0,0.05,R,5.638,1,0.05,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,15,linear,0,0.05,R,4.6772,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,15,linear,0.1,0,R,2.388,0,0.1,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,15,linear,0.1,0,R,5.4215,0,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,16,linear,0.15,0,L,3.9366,1,0.15,2,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,16,linear,0.15,0,L,4.0037,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
12,Feb-2015,3,16,linear,0,0.05,R,6.9558,1,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-2-2-8,20.23545517
