"","ParticipantID","SessionDate","Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","Coh","Run","DegPSec","session.id","session.name","participant.gender","participant.race","participant.ethnicity","participant.language","participant.setting","participant.state","task.ident","task2.ident","task2.description","group.ident","AgeYears"
"3544",19,2015-02-24,2,8,"radial",0.05,0,"R",2.669,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3545",19,2015-02-24,2,9,"radial",0,0.1,"R",4.5874,"TRUE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3546",19,2015-02-24,2,10,"linear",0.05,0,"R",2.4453,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3547",19,2015-02-24,2,11,"radial",0,0.05,"L",2.2021,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3548",19,2015-02-24,2,12,"linear",0,0.15,"R",1.59,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3549",19,2015-02-24,2,13,"linear",0,0.2,"R",1.3346,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3550",19,2015-02-24,2,14,"linear",0.1,0,"R",2.035,"FALSE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3551",19,2015-02-24,2,15,"radial",0.2,0,"L",1.0509,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3552",19,2015-02-24,2,16,"linear",0,0.05,"L",2.5258,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3553",19,2015-02-24,3,1,"radial",0.15,0,"L",1.3346,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3554",19,2015-02-24,3,2,"radial",0.1,0,"L",4.1925,"TRUE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3555",19,2015-02-24,3,3,"radial",0,0.15,"R",0.85104,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3556",19,2015-02-24,3,4,"radial",0,0.2,"R",0.75761,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3557",19,2015-02-24,3,5,"radial",0.05,0,"R",2.4529,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3558",19,2015-02-24,3,6,"radial",0,0.1,"R",1.0342,"TRUE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3559",19,2015-02-24,3,7,"radial",0,0.05,"L",2.3366,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3560",19,2015-02-24,3,8,"linear",0.2,0,"L",1.409,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3561",19,2015-02-24,3,9,"linear",0,0.1,"R",0.88416,"TRUE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3562",19,2015-02-24,3,10,"radial",0.2,0,"L",2.1018,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3563",19,2015-02-24,3,11,"linear",0.15,0,"L",1.835,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3564",19,2015-02-24,3,12,"linear",0.05,0,"R",1.2845,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3565",19,2015-02-24,3,13,"linear",0,0.15,"L",0.73404,"FALSE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3566",19,2015-02-24,3,14,"linear",0,0.2,"R",0.85094,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3567",19,2015-02-24,3,15,"linear",0.1,0,"R",1.4562,"FALSE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3568",19,2015-02-24,3,16,"linear",0,0.05,"R",4.6718,"TRUE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3569",19,2015-02-24,4,1,"radial",0.15,0,"L",1.1178,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3570",19,2015-02-24,4,2,"linear",0.2,0,"L",2.1701,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3571",19,2015-02-24,4,3,"radial",0.1,0,"L",3.0529,"TRUE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3572",19,2015-02-24,4,4,"radial",0,0.15,"R",2.7526,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3573",19,2015-02-24,4,5,"linear",0,0.1,"L",5.096,"FALSE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3574",19,2015-02-24,4,6,"radial",0,0.2,"R",0.91745,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3575",19,2015-02-24,4,7,"radial",0.05,0,"R",3.0691,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3576",19,2015-02-24,4,8,"linear",0.15,0,"L",5.4551,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3577",19,2015-02-24,4,9,"radial",0,0.1,"L",2.2518,"FALSE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3578",19,2015-02-24,4,10,"radial",0,0.05,"R",0.95104,"TRUE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3579",19,2015-02-24,4,11,"radial",0.2,0,"L",1.051,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3580",19,2015-02-24,4,12,"linear",0.05,0,"R",5.5719,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3581",19,2015-02-24,4,13,"linear",0,0.15,"R",3.0696,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3582",19,2015-02-24,4,14,"linear",0,0.2,"R",0.80672,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3583",19,2015-02-24,4,15,"linear",0.1,0,"R",3.2863,"FALSE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3584",19,2015-02-24,4,16,"linear",0,0.05,"L",3.0364,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3585",19,2015-02-24,5,1,"linear",0.2,0,"L",1.2345,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3586",19,2015-02-24,5,2,"radial",0.15,0,"L",1.1344,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3587",19,2015-02-24,5,3,"linear",0,0.1,"R",1.2846,"TRUE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3588",19,2015-02-24,5,4,"radial",0.1,0,"L",1.0511,"TRUE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3589",19,2015-02-24,5,5,"linear",0.15,0,"L",1.201,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3590",19,2015-02-24,5,6,"radial",0,0.15,"R",1.0843,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3591",19,2015-02-24,5,7,"radial",0,0.2,"R",1.051,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3592",19,2015-02-24,5,8,"radial",0.05,0,"R",1.101,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3593",19,2015-02-24,5,9,"linear",0.05,0,"L",0.9845,"TRUE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3594",19,2015-02-24,5,10,"linear",0,0.15,"R",1.2011,"TRUE",0.15,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3595",19,2015-02-24,5,11,"linear",0,0.2,"R",1.2847,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3596",19,2015-02-24,5,12,"radial",0,0.1,"R",1.4095,"TRUE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3597",19,2015-02-24,5,13,"radial",0,0.05,"L",1.0703,"FALSE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3598",19,2015-02-24,5,14,"linear",0.1,0,"L",1.1007,"TRUE",0.1,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3599",19,2015-02-24,5,15,"radial",0.2,0,"L",0.93411,"TRUE",0.2,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3600",19,2015-02-24,5,16,"linear",0,0.05,"R",1.2012,"TRUE",0.05,3,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3601",19,2015-02-24,1,1,"radial",0.15,0,"L",2.37,"TRUE",0.15,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3602",19,2015-02-24,1,2,"radial",0.1,0,"R",2.7191,"FALSE",0.1,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3603",19,2015-02-24,1,3,"radial",0,0.15,"R",0.98457,"TRUE",0.15,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3604",19,2015-02-24,1,4,"radial",0,0.2,"R",1.0509,"TRUE",0.2,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3605",19,2015-02-24,1,5,"radial",0.05,0,"R",2.3205,"FALSE",0.05,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3606",19,2015-02-24,1,6,"linear",0.2,0,"L",1.052,"TRUE",0.2,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3607",19,2015-02-24,1,7,"linear",0,0.1,"R",1.3881,"TRUE",0.1,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3608",19,2015-02-24,1,8,"linear",0.15,0,"L",1.1179,"TRUE",0.15,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3609",19,2015-02-24,1,9,"radial",0,0.1,"R",1.4932,"TRUE",0.1,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3610",19,2015-02-24,1,10,"linear",0.05,0,"R",1.151,"FALSE",0.05,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3611",19,2015-02-24,1,11,"radial",0,0.05,"R",0.951,"TRUE",0.05,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3612",19,2015-02-24,1,12,"radial",0.2,0,"L",0.80618,"TRUE",0.2,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3613",19,2015-02-24,1,13,"linear",0,0.15,"R",0.83422,"TRUE",0.15,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3614",19,2015-02-24,1,14,"linear",0,0.2,"R",0.73412,"TRUE",0.2,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3615",19,2015-02-24,1,15,"linear",0.1,0,"L",1.2344,"TRUE",0.1,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3616",19,2015-02-24,1,16,"linear",0,0.05,"R",1.5678,"TRUE",0.05,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3617",19,2015-02-24,2,1,"linear",0.2,0,"L",0.75417,"TRUE",0.2,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3618",19,2015-02-24,2,2,"radial",0.15,0,"L",0.85062,"TRUE",0.15,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3619",19,2015-02-24,2,3,"linear",0,0.1,"R",1.1344,"TRUE",0.1,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3620",19,2015-02-24,2,4,"radial",0.1,0,"L",0.81725,"TRUE",0.1,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3621",19,2015-02-24,2,5,"radial",0,0.15,"L",1.3181,"FALSE",0.15,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
"3622",19,2015-02-24,2,6,"linear",0.15,0,"L",1.5346,"TRUE",0.15,4,8,7564,NA,"Male","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-2dps-05-10-15-20-pct-coh","radial-laminar-8dps-05-10-15-20-pct-coh","8 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",18.7077344284736
